time (ms),datetime,samples,Viavi.UE.Name,Viavi.UE.Slice,Viavi.Cell.Name,Viavi.Cell.beam,Viavi.mMIMO.Type,Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.UE.targetThroughputDl,Viavi.UE.anomalies,Viavi.QoS.Priority,Viavi.QoS.5qi,Viavi.DL.Latency,Viavi.QoS.Score,DRB.UECqiUl,DRB.UEBlerUl,Viavi.DRB.UeMcsUl,DRB.UEThpUl,RRU.PrbUsedUl,TB.TotNbrUl,DRB.UECqiDl,DRB.UEBlerDl,Viavi.DRB.UeMcsDl,DRB.UEThpDl,RRU.PrbUsedDl,RRU.PrbTotDl,RRU.PrbTotUl,TB.TotNbrDl,Viavi.CA.cells,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.UE.servingDistance,RRC.timingAdvance,Viavi.UE.RI
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-72,eMBB,S3/N12/C1,0,CSI-RS,-108,-12,2.98778,0.8,0,20,1,0,89.0611,0,0,0,0.0592716,18.0189,449.5,5.98778,0.0961772,7.97556,0.713334,5.02506,4.74062,16.999,4061.5,1,-734,584,2,563,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-73,eMBB,S3/N1/C2,0,CSI-RS,-75,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-798,-222,2,326,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-74,eMBB,S1/N1/C3,0,CSI-RS,-79,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0830531,24.9589,449.5,15,0,28,1.38957,2.00099,1.88772,23.5461,4061.5,1,-995,758,2,483,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-75,eMBB,S7/N1/C2,0,CSI-RS,-74,-10,39.9856,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,1178,-722,2,263,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-76,eMBB,S1/N1/C2,0,CSI-RS,-75,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0726887,21.9622,449.5,15,0,28,1.38957,2.00099,1.88772,20.7191,4061.5,1,-343,620,2,345,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-77,eMBB,S5/N1/C1,0,CSI-RS,-84,-10,38,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-1576,-640,2,385,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-78,eMBB,S2/N12/C1,0,CSI-RS,-73.0489,-10,39.9844,0.8,0,20,1,0,173.98,0,0,0,0.0487496,14.9833,447.51,15,0,28,1.38949,2.00383,1.8904,14.1352,4059.51,1,1382,1441,2,417,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-79,eMBB,S5/N1/C2,0,CSI-RS,-87,-10,35,0.8,0,20,1,0,173.99,0,0,0,0.0830531,24.9589,449.5,15,0,28,1.38957,2.00099,1.88772,23.5461,4061.5,1,-1196,-1021,2,714,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-80,eMBB,S1/N1/C1,0,CSI-RS,-87,-10,18.9767,0.8,0,20,1,0,173.73,0,0,0,0.072677,21.9589,449.5,14.9844,0.000501463,27.9711,1.38749,2.00099,1.88772,20.7159,4061.5,1,-848,1207,2,433,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-81,eMBB,S5/N12/C1,0,CSI-RS,-98,-12.0056,1.99111,0.8,0,20,1,0,93.9589,0,0,0,0.0353344,11.0422,449.5,4.99333,0.0739493,5.99111,0.748722,7.01049,6.61367,10.4172,4060.5,1,-1707,-52,2,828,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-82,eMBB,S5/N12/C1,0,CSI-RS,-81.0933,-10.0011,13.0389,0.8,0,20,1,0,110.347,0,0,0,0.0312281,10.0033,447.51,11.0233,0.0895117,21.0389,0.881177,2.00259,1.88924,9.43711,4059.51,1,-1655,-361,2,553.494,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-83,eMBB,S1/N1/C1,0,CSI-RS,-80,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0694637,20.9656,449.5,15,0,28,1.38957,2.00099,1.88772,19.7788,4061.5,1,-519,1358,2,451,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-84,eMBB,S2/N12/C1,0,CSI-RS,-79,-10,38,0.8,0,20,1,0,173.99,0,0,0,0.0488588,15.0167,449.5,15,0,28,1.38957,2.00099,1.88772,14.1667,4061.5,1,1398,1212,2,231,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-85,eMBB,S4/N12/C3,0,CSI-RS,-84.0267,-10,20.0556,0.8,0,20,1,0,173.972,0,0,0,0.0217397,7.03667,447.51,15,0,28,1.38943,2.00198,1.88866,6.63836,4059.51,1,1301,171,2,602,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-86,eMBB,S1/N1/C2,0,CSI-RS,-101,-10,21,0.8,0,20,1,0,173.99,0,0,0,0.0694549,20.9633,449.5,15,0,28,1.38957,2.00099,1.88772,19.7767,4061.5,1,152,474,2,812,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-87,eMBB,S1/N12/C2,0,CSI-RS,-85,-10,13.9956,0.8,0,20,1,0,119.951,0,0,0,0.0350811,10.9689,449.5,11.9911,0.0896974,21.9956,0.957142,2.00099,1.88772,10.348,4061.5,1,90,789,2,636,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-88,eMBB,S6/N12/C1,0,CSI-RS,-95,-13.0067,0.00555556,0.8,0,20,1,0,90.9889,0,0,0,0.0386428,12.0722,449.5,4,0.0687569,4.00556,0.726972,9.98889,9.42348,11.3889,4061.5,1,234,-111,2,1003,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-89,eMBB,S7/N12/C3,0,CSI-RS,-121,-13,0,0.8,0,20,1,0,91,0,0,0,0.072654,21.9522,449.5,4,0.0687312,4,0.727051,10,9.43396,20.7096,4061.5,1,571,-1370,2,701,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-90,eMBB,S7/N1/C3,0,CSI-RS,-105,-10,17,0.8,0,20,1,0,148.992,0,0,0,0.0830185,24.9489,449.5,13,0.0902918,25,1.18842,2.00099,1.88772,23.5367,4061.5,1,-17,-864,2,939,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-91,eMBB,S5/N1/C3,0,CSI-RS,-84,-10,38,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-2346,-940,2,461,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-92,eMBB,S6/N12/C1,0,CSI-RS,-100.04,-11.0389,5.94111,0.8,0,20,1,0,102.962,0,0,0,0.0385512,12.0433,447.51,6.97444,0.0857296,11.9522,0.820516,4.09296,3.86129,11.3616,4059.51,1,-627,-376,2,834.4,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-93,eMBB,S3/N12/C1,0,CSI-RS,-94.0311,-10,23.9744,0.8,0,20,1,0,173.98,0,0,0,0.0551156,16.97,447.51,15,0,28,1.38949,2.00383,1.8904,16.0094,4059.51,1,-1320,932,2,941,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-94,eMBB,S5/N12/C2,0,CSI-RS,-87,-10,15,0.8,0,20,1,0,129.988,0,0,0,0.0727917,21.9922,449.5,12.0056,0.0901922,23,1.03702,2.00099,1.88772,20.7474,4061.5,1,-1299,-837,2,593,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-95,eMBB,S7/N12/C1,0,CSI-RS,-71,-10,27.0289,0.8,0,20,1,0,173.99,0,0,0,0.0830185,24.9489,449.5,15,0,28,1.38957,2.00099,1.88772,23.5367,4061.5,1,864,-502,2,263,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-96,eMBB,S5/N12/C1,0,CSI-RS,-87.0267,-10,20.0433,0.8,0,20,1,0,173.968,0,0,0,0.0352295,11.01,447.51,14.9989,0.000108415,27.9989,1.38939,2.00321,1.88982,10.3868,4059.51,1,-1894,-339,2,521,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-97,eMBB,S2/N1/C3,0,CSI-RS,-85,-10,37,0.8,0,20,1,0,173.99,0,0,0,0.0590929,17.9667,449.5,15,0,28,1.38957,2.00099,1.88772,16.9497,4061.5,1,1031,671,2,429,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-98,eMBB,S6/N12/C1,0,CSI-RS,-90.28,-10.1111,12.7667,0.8,0,20,1,0,109.563,0,0,0,0.0351051,10.9722,445.533,10.8856,0.0941156,20.7789,0.874931,2.17284,2.04985,10.3512,4045.62,1,-407,-531,2,593.934,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-99,eMBB,S5/N12/C3,0,CSI-RS,-86,-10,34,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-2590,-1023,2,716,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-100,eMBB,S1/N12/C2,0,CSI-RS,-89,-11,7.99556,0.8,0,20,1,0,98.27,0,0,0,0.0350811,10.9689,449.5,8.00444,0.0842816,14.0044,0.786807,3.00975,2.83939,10.348,4061.5,1,133,769,2,682,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-101,eMBB,S2/N1/C3,0,CSI-RS,-86,-10,36,0.8,0,20,1,0,173.99,0,0,0,0.0590929,17.9667,449.5,15,0,28,1.38957,2.00099,1.88772,16.9497,4061.5,1,794,554,2,662,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-102,eMBB,S6/N12/C2,0,CSI-RS,-81,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0727917,21.9922,449.5,15,0,28,1.38957,2.00099,1.88772,20.7474,4061.5,1,338,-1114,2,469,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-103,eMBB,S7/N1/C3,0,CSI-RS,-82,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0830052,24.9456,449.5,15,0,28,1.38957,2.00099,1.88772,23.5335,4061.5,1,497,-921,2,449,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-104,eMBB,S2/N12/C3,0,CSI-RS,-102,-14.0122,-1.01222,0.8,0,20,1,0,91,0,0,0,0.0592716,18.0189,449.5,3.98778,0.0994236,3.98778,0.727051,10.0244,9.45702,16.999,4061.5,1,428,1101,2,805,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-105,eMBB,S6/N1/C3,0,CSI-RS,-90,-10,32,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-964,-1251,2,861,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-106,eMBB,S4/N12/C3,0,CSI-RS,-84.0444,-10,19.0411,0.8,0,20,1,0,173.972,0,0,0,0.0216011,6.99667,447.51,15,0,28,1.38943,2.00198,1.88866,6.60063,4059.51,1,1245,126,2,665.556,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-107,eMBB,S2/N12/C2,0,CSI-RS,-86,-10,35.0033,0.8,0,20,1,0,173.99,0,0,0,0.0456875,14.0278,449.5,15,0,28,1.38957,2.00099,1.88772,13.2338,4061.5,1,1675,817,2,501,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-108,eMBB,S5/N12/C1,0,CSI-RS,-78,-10,30.9933,0.8,0,20,1,0,173.99,0,0,0,0.0313784,10.0489,449.5,15,0,28,1.38957,2.00099,1.88772,9.48008,4061.5,1,-1783,-652,2,234,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-109,eMBB,S7/N12/C3,0,CSI-RS,-89,-10,17.9967,0.8,0,20,1,0,165.892,0,0,0,0.0694335,20.9567,449.5,13.9967,0.0970835,26.9889,1.32434,2.00099,1.88772,19.7704,4061.5,1,261,-957,2,684,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-110,eMBB,S1/N12/C3,0,CSI-RS,-75,-10,35.9911,0.8,0,20,1,0,173.99,0,0,0,0.0177197,6.03444,449.5,15,0,28,1.38957,2.00099,1.88772,5.69287,4061.5,1,-878,811,2,356,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-111,eMBB,S7/N12/C1,0,CSI-RS,-93,-11,8.00111,0.8,0,20,1,0,98.2878,0,0,0,0.0830052,24.9456,449.5,8.00889,0.0842483,14.01,0.786952,3.00864,2.83834,23.5335,4061.5,1,532,-234,2,651,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-112,eMBB,S7/N12/C2,0,CSI-RS,-88,-10,32.0011,0.8,0,20,1,0,173.99,0,0,0,0.0351993,11.0033,449.5,15,0,28,1.38957,2.00099,1.88772,10.3805,4061.5,1,1494,-1173,2,709,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-113,eMBB,S6/N12/C2,0,CSI-RS,-81,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0695784,20.9989,449.5,15,0,28,1.38957,2.00099,1.88772,19.8103,4061.5,1,205,-1289,2,410,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-114,eMBB,S5/N12/C1,0,CSI-RS,-112.022,-13.02,-0.0266667,0.8,0,20,1,0,90.9956,0,0,0,0.0311242,9.97333,447.51,3.99111,0.0689176,3.98222,0.727013,10.0654,9.49569,9.40881,4059.51,1,-1022,379,2,1508.58,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-115,eMBB,S1/N1/C2,0,CSI-RS,-70,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0694682,20.9667,449.5,15,0,28,1.38957,2.00099,1.88772,19.7799,4061.5,1,-326,861,2,214,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-116,eMBB,S5/N12/C2,0,CSI-RS,-90.0667,-10.0456,14.89,0.8,0,20,1,0,129.799,0,0,0,0.0693935,20.9433,447.51,11.9456,0.0918642,22.8956,1.03552,2.10321,1.98416,19.7579,4059.51,1,-1075,-1119,2,857.517,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-117,eMBB,S3/N12/C3,0,CSI-RS,-85.0356,-11.0178,9.93778,0.8,0,20,1,0,127.784,0,0,0,0.0828203,24.89,447.51,9.96333,0.0880814,17.9244,1.02074,3.0558,2.88283,23.4811,4059.51,1,-1528,-65,2,590.583,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-118,eMBB,S6/N1/C2,0,CSI-RS,-93,-10,29,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,428,-1490,2,710,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-119,eMBB,S7/N12/C3,0,CSI-RS,-94,-10.9956,11.0189,0.8,0,20,1,0,91.1822,0,0,0,0.0694335,20.9567,449.5,10.01,0.0895587,19.0189,0.728509,2.00099,1.88772,19.7704,4061.5,1,123,-934,2,812,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-120,eMBB,S2/N1/C1,0,CSI-RS,-85,-10,36,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,1445,1371,2,384,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-121,eMBB,S1/N12/C3,0,CSI-RS,-85,-10,21.9856,0.8,0,20,1,0,173.99,0,0,0,0.0177018,6.03,449.5,15,0,28,1.38957,2.00099,1.88772,5.68868,4061.5,1,-1074,819,2,546,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-122,eMBB,S2/N12/C3,0,CSI-RS,-97.0311,-11.9911,3.05889,0.8,0,20,1,0,89.3711,0,0,0,0.0589481,17.9233,447.51,6.02778,0.0962822,8.06889,0.715821,5.00568,4.72234,16.9088,4059.51,1,380,1009,2,853,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-123,eMBB,S1/N12/C3,0,CSI-RS,-96.0222,-11.0244,5.95222,0.8,0,20,1,0,102.922,0,0,0,0.0217219,7.03222,447.51,6.97778,0.0848419,11.9478,0.820195,4.08173,3.85069,6.63417,4059.51,1,-1712,-22,2,1494.92,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-124,eMBB,S7/N1/C1,0,CSI-RS,-98,-10,24,0.8,0,20,1,0,173.99,0,0,0,0.0829598,24.9322,449.5,15,0,28,1.38957,2.00099,1.88772,23.521,4061.5,1,857,175,2,936,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-125,eMBB,S7/N1/C3,0,CSI-RS,-86,-10,36,0.8,0,20,1,0,173.99,0,0,0,0.0830185,24.9489,449.5,15,0,28,1.38957,2.00099,1.88772,23.5367,4061.5,1,489,-1036,2,509,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-126,eMBB,S3/N12/C1,0,CSI-RS,-88,-10,33,0.8,0,20,1,0,173.99,0,0,0,0.0592716,18.0189,449.5,15,0,28,1.38957,2.00099,1.88772,16.999,4061.5,1,-1323,717,2,749,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-127,eMBB,S6/N1/C2,0,CSI-RS,-78,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,189,-1020,2,317,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-128,eMBB,S5/N1/C3,0,CSI-RS,-78,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-2352,-1099,2,518,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-129,eMBB,S7/N12/C2,0,CSI-RS,-70,-10,38,0.8,0,20,1,0,173.99,0,0,0,0.0351993,11.0033,449.5,15,0,28,1.38957,2.00099,1.88772,10.3805,4061.5,1,1179,-833,2,272,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-130,eMBB,S2/N12/C1,0,CSI-RS,-88.0267,-10,27.9878,0.8,0,20,1,0,173.98,0,0,0,0.0487496,14.9833,447.51,15,0,28,1.38949,2.00383,1.8904,14.1352,4059.51,1,1611,1334,2,473,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-131,eMBB,S3/N1/C1,0,CSI-RS,-84,-10,38,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-962,615,2,550,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-132,eMBB,S6/N1/C2,0,CSI-RS,-82,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,72,-1399,2,404,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-133,eMBB,S2/N12/C2,0,CSI-RS,-93,-10,29,0.8,0,20,1,0,173.99,0,0,0,0.0456875,14.0278,449.5,15,0,28,1.38957,2.00099,1.88772,13.2338,4061.5,1,1989,1060,2,757,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-134,eMBB,S6/N1/C1,0,CSI-RS,-75,-10,40,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-218,-672,2,385,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-135,eMBB,S1/N12/C1,0,CSI-RS,-76.0356,-10,27.9867,0.8,0,20,1,0,173.98,0,0,0,0.082799,24.8833,447.51,15,0,28,1.38949,2.00383,1.8904,23.4748,4059.51,1,-624,1281,2,384,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-136,eMBB,S4/N12/C3,0,CSI-RS,-95,-10,14.0056,0.8,0,20,1,0,120.051,0,0,0,0.021849,7.07,449.5,12,0.0896961,22.0056,0.957932,2.00099,1.88772,6.66981,4061.5,1,1401,-376,2,792,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-137,eMBB,S2/N12/C2,0,CSI-RS,-74.0756,-10.0356,39.77,0.8,0,20,1,0,173.616,0,0,0,0.0415216,12.9744,447.51,14.94,0.00142704,27.8778,1.38658,2.09136,1.97298,12.24,4059.51,1,1599,912,2,393.917,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-138,eMBB,S3/N12/C2,0,CSI-RS,-87.0711,-10.9956,7.05778,0.8,0,20,1,0,118.193,0,0,0,0.0487727,14.99,447.51,8.03333,0.0829541,13.0733,0.9449,3.99123,3.76532,14.1415,4059.51,1,-126,-180,2,862.028,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-139,eMBB,S1/N12/C2,0,CSI-RS,-86,-11,7.01889,0.8,0,20,1,0,118.021,0,0,0,0.0350811,10.9689,449.5,8.01222,0.0833436,13.03,0.943524,3.99407,3.76799,10.348,4061.5,1,-270,337,2,628,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-140,eMBB,S4/N12/C3,0,CSI-RS,-79,-10,31.0011,0.8,0,20,1,0,173.99,0,0,0,0.021849,7.07,449.5,15,0,28,1.38957,2.00099,1.88772,6.66981,4061.5,1,1612,-36,2,398,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-141,eMBB,S3/N1/C2,0,CSI-RS,-89,-10,33,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,-347,64,2,606,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-142,eMBB,S1/N1/C1,0,CSI-RS,-92.0222,-10.0133,21.8989,0.8,0,20,1,0,173.621,0,0,0,0.0693481,20.93,447.51,14.9511,0.000305472,27.8933,1.38662,2.0384,1.92301,19.7453,4059.51,1,-154,1273,2,528,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-143,eMBB,S5/N12/C2,0,CSI-RS,-89.0578,-10,15.02,0.8,0,20,1,0,130.159,0,0,0,0.0693481,20.93,447.51,12.0133,0.0897908,23.02,1.03838,2.00383,1.8904,19.7453,4059.51,1,-1139,-954,2,758,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-144,eMBB,S2/N12/C2,0,CSI-RS,-85.0489,-10.0011,35.9289,0.8,0,20,1,0,173.892,0,0,0,0.041567,12.9878,447.51,14.9956,9.98968e-05,27.9911,1.38879,2.00247,1.88912,12.2526,4059.51,1,1890,1143,2,665.333,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-145,eMBB,S7/N12/C1,0,CSI-RS,-89,-11,7.99889,0.8,0,20,1,0,98.2489,0,0,0,0.0830052,24.9456,449.5,8.00556,0.0842964,14.01,0.786638,3.00753,2.83729,23.5335,4061.5,1,535,-225,2,657,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-146,eMBB,S7/N12/C2,0,CSI-RS,-93,-10,27,0.8,0,20,1,0,173.99,0,0,0,0.0312566,10.0133,449.5,15,0,28,1.38957,2.00099,1.88772,9.44654,4061.5,1,1140,-1308,2,591,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-147,eMBB,S1/N12/C2,0,CSI-RS,-94,-12.0011,1.99222,0.8,0,20,1,0,93.9444,0,0,0,0.0311428,9.98,449.5,4.99222,0.0739588,5.99222,0.748617,7.00691,6.6103,9.41509,4060.5,1,342,562,2,942,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-148,eMBB,S1/N12/C3,0,CSI-RS,-93.0444,-10.0011,13.0278,0.8,0,20,1,0,110.276,0,0,0,0.0216765,7.01889,447.51,11.0189,0.0895117,21.0322,0.88062,2.00198,1.88866,6.62159,4059.51,1,-1336,784,2,810,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-149,eMBB,S4/N1/C1,0,CSI-RS,-93,-10,29,0.8,0,20,1,0,173.99,0,0,0,0.0830985,24.9722,449.5,15,0,28,1.38957,2.00099,1.88772,23.5587,4061.5,1,1929,1182,2,943,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-150,eMBB,S1/N1/C1,0,CSI-RS,-84,-10,25.9767,0.8,0,20,1,0,173.99,0,0,0,0.0694637,20.9656,449.5,15,0,28,1.38957,2.00099,1.88772,19.7788,4061.5,1,-265,1084,2,322,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-151,eMBB,S5/N12/C1,0,CSI-RS,-88,-11,7.99222,0.8,0,20,1,0,98.0711,0,0,0,0.0353211,11.0389,449.5,7.99778,0.0842369,13.9922,0.785239,3.0063,2.83613,10.414,4061.5,1,-1864,-72,2,788,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-152,eMBB,S2/N12/C3,0,CSI-RS,-87,-10.9956,10.0244,0.8,0,20,1,0,127.972,0,0,0,0.0592716,18.0189,449.5,10.01,0.0880437,18.0244,1.02224,2.99531,2.82576,16.999,4061.5,1,1040,479,2,603,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-153,eMBB,S2/N1/C3,0,CSI-RS,-95,-10,27,0.8,0,20,1,0,173.99,0,0,0,0.0590796,17.9633,449.5,15,0,28,1.38957,2.00099,1.88772,16.9465,4061.5,1,393,552,2,976,0,1
1672531200000,2023-01-01 00:00:00 ~ 00:14:59,900,Pedestrian-154,eMBB,S1/N12/C3,0,CSI-RS,-99,-12.9956,1.00111,0.8,0,20,1,0,89.0244,0,0,0,0.021681,7.02222,449.5,4.00667,0.0733292,5.00111,0.713056,8.00259,7.54962,6.62474,4060.5,1,-1274,316,2,946,0,1
